transaction_id,amount,failure_code,risk_score,risk_level,root_cause,recommended_action,policy_result,final_action,status,amount_recovered,attempts,description,cost
TX00762,6285.25,BANK_TIMEOUT,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,6285.25,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,285.25.",1.0
TX00763,7268.46,INSUFFICIENT_FUNDS,36,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00764,4484.99,BANK_TIMEOUT,33,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,4484.99,1,"Action 'schedule_retry' executed successfully. Recovered INR 4,484.99.",1.0
TX00765,2221.62,TEMPORARY_BANK_ERROR,6,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00766,20520.4,BANK_TIMEOUT,32,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20520.4,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,520.40.",1.0
TX00767,24022.03,BANK_TIMEOUT,24,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24022.03,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,022.03.",1.0
TX00768,16120.33,LIMIT_EXCEEDED,30,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,16120.33,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 16,120.33.",1.0
TX00769,2889.9,TEMPORARY_BANK_ERROR,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2889.9,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,889.90.",1.0
TX00770,20185.88,INSUFFICIENT_FUNDS,37,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,20185.88,1,"Action 'create_payment_link' executed successfully. Recovered INR 20,185.88.",2.0
TX00771,2917.21,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2917.21,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,917.21.",1.0
TX00772,13473.04,LIMIT_EXCEEDED,28,LOW,limit_exceeded,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00773,16544.54,TEMPORARY_BANK_ERROR,40,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16544.54,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,544.54.",1.0
TX00774,17763.06,INSUFFICIENT_FUNDS,43,MEDIUM,insufficient_funds,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00775,19982.64,TEMPORARY_BANK_ERROR,42,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,19982.64,1,"Action 'schedule_retry' executed successfully. Recovered INR 19,982.64.",1.0
TX00776,21433.28,INSUFFICIENT_FUNDS,23,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,21433.28,1,"Action 'create_payment_link' executed successfully. Recovered INR 21,433.28.",2.0
TX00777,23554.75,INSUFFICIENT_FUNDS,24,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,23554.75,1,"Action 'create_payment_link' executed successfully. Recovered INR 23,554.75.",2.0
TX00778,760.95,INSUFFICIENT_FUNDS,42,MEDIUM,insufficient_funds,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00779,24850.09,INSUFFICIENT_FUNDS,40,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,24850.09,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,850.09.",2.0
TX00780,17643.24,TEMPORARY_BANK_ERROR,16,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17643.24,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,643.24.",1.0
TX00781,1533.49,CUSTOMER_DECLINED,16,LOW,customer_declined,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00782,20981.58,TEMPORARY_BANK_ERROR,43,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20981.58,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,981.58.",1.0
TX00783,8746.19,TEMPORARY_BANK_ERROR,10,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,8746.19,1,"Action 'schedule_retry' executed successfully. Recovered INR 8,746.19.",1.0
TX00784,554.52,INSUFFICIENT_FUNDS,25,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,554.52,1,Action 'create_payment_link' executed successfully. Recovered INR 554.52.,2.0
TX00785,1364.47,LIMIT_EXCEEDED,21,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,1364.47,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 1,364.47.",1.0
TX00786,7779.76,BANK_TIMEOUT,10,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,7779.76,1,"Action 'schedule_retry' executed successfully. Recovered INR 7,779.76.",1.0
TX00787,12505.93,INSUFFICIENT_FUNDS,32,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,12505.93,1,"Action 'create_payment_link' executed successfully. Recovered INR 12,505.93.",2.0
TX00788,67319.62,TEMPORARY_BANK_ERROR,43,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00789,7075.35,INSUFFICIENT_FUNDS,46,MEDIUM,insufficient_funds,schedule_retry,APPROVED,schedule_retry,SUCCESS,7075.35,1,"Action 'schedule_retry' executed successfully. Recovered INR 7,075.35.",1.0
TX00790,73596.69,BANK_TIMEOUT,40,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00791,4411.63,LIMIT_EXCEEDED,23,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00792,17134.37,TEMPORARY_BANK_ERROR,40,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17134.37,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,134.37.",1.0
TX00793,23867.36,BANK_TIMEOUT,34,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23867.36,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,867.36.",1.0
TX00794,20747.99,CUSTOMER_DECLINED,27,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,20747.99,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 20,747.99.",1.0
TX00795,2515.8,TEMPORARY_BANK_ERROR,6,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2515.8,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,515.80.",1.0
TX00796,24759.87,INSUFFICIENT_FUNDS,30,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,24759.87,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,759.87.",2.0
TX00797,5103.52,INSUFFICIENT_FUNDS,38,MEDIUM,insufficient_funds,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00798,79471.93,INSUFFICIENT_FUNDS,52,MEDIUM,insufficient_funds,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00799,7977.28,CUSTOMER_DECLINED,20,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,7977.28,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 7,977.28.",1.0
TX00800,16210.5,BANK_TIMEOUT,15,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16210.5,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,210.50.",1.0
TX00801,1660.38,BANK_TIMEOUT,11,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,1660.38,1,"Action 'schedule_retry' executed successfully. Recovered INR 1,660.38.",1.0
TX00802,15299.13,BANK_TIMEOUT,19,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15299.13,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,299.13.",1.0
TX00803,17164.26,TEMPORARY_BANK_ERROR,15,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17164.26,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,164.26.",1.0
TX00804,6313.35,TEMPORARY_BANK_ERROR,14,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,6313.35,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,313.35.",1.0
TX00805,14812.1,CARD_EXPIRED,44,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,14812.1,1,"Action 'create_payment_link' executed successfully. Recovered INR 14,812.10.",2.0
TX00806,15603.85,CARD_EXPIRED,51,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00807,10704.39,TEMPORARY_BANK_ERROR,11,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,10704.39,1,"Action 'schedule_retry' executed successfully. Recovered INR 10,704.39.",1.0
TX00808,3365.27,BANK_TIMEOUT,22,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,3365.27,1,"Action 'schedule_retry' executed successfully. Recovered INR 3,365.27.",1.0
TX00809,7189.23,TEMPORARY_BANK_ERROR,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,7189.23,1,"Action 'schedule_retry' executed successfully. Recovered INR 7,189.23.",1.0
TX00810,10198.85,INSUFFICIENT_FUNDS,16,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,10198.85,1,"Action 'create_payment_link' executed successfully. Recovered INR 10,198.85.",2.0
TX00811,19516.68,INSUFFICIENT_FUNDS,44,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00812,17500.01,INSUFFICIENT_FUNDS,42,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,17500.01,1,"Action 'create_payment_link' executed successfully. Recovered INR 17,500.01.",2.0
TX00813,7731.27,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00814,16106.61,LIMIT_EXCEEDED,45,MEDIUM,limit_exceeded,schedule_retry,APPROVED,schedule_retry,SUCCESS,16106.61,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,106.61.",1.0
TX00815,534.16,INSUFFICIENT_FUNDS,10,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,534.16,1,Action 'create_payment_link' executed successfully. Recovered INR 534.16.,2.0
TX00816,10463.57,TEMPORARY_BANK_ERROR,26,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00817,7324.43,CUSTOMER_DECLINED,34,MEDIUM,customer_declined,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00818,17290.02,TEMPORARY_BANK_ERROR,20,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17290.02,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,290.02.",1.0
TX00819,7058.56,INSUFFICIENT_FUNDS,39,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,7058.56,1,"Action 'create_payment_link' executed successfully. Recovered INR 7,058.56.",2.0
TX00820,11087.25,LIMIT_EXCEEDED,27,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00821,12468.65,BANK_TIMEOUT,28,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,12468.65,1,"Action 'schedule_retry' executed successfully. Recovered INR 12,468.65.",1.0
TX00822,5083.49,BANK_TIMEOUT,8,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,5083.49,1,"Action 'schedule_retry' executed successfully. Recovered INR 5,083.49.",1.0
TX00823,13353.4,CARD_EXPIRED,43,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,13353.4,1,"Action 'create_payment_link' executed successfully. Recovered INR 13,353.40.",2.0
TX00824,830.67,LIMIT_EXCEEDED,24,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,830.67,1,Action 'mark_promise_to_pay' executed successfully. Recovered INR 830.67.,1.0
TX00825,19834.57,CUSTOMER_DECLINED,27,LOW,customer_declined,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00826,12222.38,LIMIT_EXCEEDED,27,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00827,13762.05,INSUFFICIENT_FUNDS,36,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,13762.05,1,"Action 'create_payment_link' executed successfully. Recovered INR 13,762.05.",2.0
TX00828,3002.61,BANK_TIMEOUT,32,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,3002.61,1,"Action 'schedule_retry' executed successfully. Recovered INR 3,002.61.",1.0
TX00829,16490.9,LIMIT_EXCEEDED,30,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,16490.9,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 16,490.90.",1.0
TX00830,24674.74,BANK_TIMEOUT,45,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00831,23062.73,LIMIT_EXCEEDED,34,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,23062.73,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 23,062.73.",1.0
TX00832,17078.17,LIMIT_EXCEEDED,30,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,17078.17,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 17,078.17.",1.0
TX00833,7114.68,INSUFFICIENT_FUNDS,14,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,7114.68,1,"Action 'create_payment_link' executed successfully. Recovered INR 7,114.68.",2.0
TX00834,24364.41,BANK_TIMEOUT,20,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24364.41,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,364.41.",1.0
TX00835,3261.2,CUSTOMER_DECLINED,22,LOW,customer_declined,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00836,9894.42,INSUFFICIENT_FUNDS,16,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,9894.42,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,894.42.",2.0
TX00837,20072.24,LIMIT_EXCEEDED,32,MEDIUM,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00838,13583.59,TEMPORARY_BANK_ERROR,28,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,13583.59,1,"Action 'schedule_retry' executed successfully. Recovered INR 13,583.59.",1.0
TX00839,6238.71,TEMPORARY_BANK_ERROR,24,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00840,1953.69,TEMPORARY_BANK_ERROR,21,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,1953.69,1,"Action 'schedule_retry' executed successfully. Recovered INR 1,953.69.",1.0
TX00841,22776.08,TEMPORARY_BANK_ERROR,24,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00842,1142.86,TEMPORARY_BANK_ERROR,6,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,1142.86,1,"Action 'schedule_retry' executed successfully. Recovered INR 1,142.86.",1.0
TX00843,21739.64,BANK_TIMEOUT,33,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00844,4951.16,BANK_TIMEOUT,8,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,4951.16,1,"Action 'schedule_retry' executed successfully. Recovered INR 4,951.16.",1.0
TX00845,16234.27,TEMPORARY_BANK_ERROR,40,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16234.27,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,234.27.",1.0
TX00846,12780.41,TEMPORARY_BANK_ERROR,13,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,12780.41,1,"Action 'schedule_retry' executed successfully. Recovered INR 12,780.41.",1.0
TX00847,12745.69,TEMPORARY_BANK_ERROR,28,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,12745.69,1,"Action 'schedule_retry' executed successfully. Recovered INR 12,745.69.",1.0
TX00848,23706.18,TEMPORARY_BANK_ERROR,19,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23706.18,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,706.18.",1.0
TX00849,2383.91,INSUFFICIENT_FUNDS,11,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,2383.91,1,"Action 'create_payment_link' executed successfully. Recovered INR 2,383.91.",2.0
TX00850,20101.48,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00851,21157.27,TEMPORARY_BANK_ERROR,18,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21157.27,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,157.27.",1.0
TX00852,8042.53,TEMPORARY_BANK_ERROR,10,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,8042.53,1,"Action 'schedule_retry' executed successfully. Recovered INR 8,042.53.",1.0
TX00853,14255.24,BANK_TIMEOUT,14,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,14255.24,1,"Action 'schedule_retry' executed successfully. Recovered INR 14,255.24.",1.0
TX00854,12705.27,CARD_EXPIRED,28,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,12705.27,1,"Action 'create_payment_link' executed successfully. Recovered INR 12,705.27.",2.0
TX00855,22374.87,BANK_TIMEOUT,18,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,22374.87,1,"Action 'schedule_retry' executed successfully. Recovered INR 22,374.87.",1.0
TX00856,21699.02,TEMPORARY_BANK_ERROR,33,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21699.02,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,699.02.",1.0
TX00857,6150.31,CARD_EXPIRED,39,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00858,18280.78,INSUFFICIENT_FUNDS,39,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00859,15712.69,BANK_TIMEOUT,19,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00860,23875.58,INSUFFICIENT_FUNDS,27,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,23875.58,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 23,875.58.",1.0
TX00861,8052.83,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00862,14566.88,BANK_TIMEOUT,14,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,14566.88,1,"Action 'schedule_retry' executed successfully. Recovered INR 14,566.88.",1.0
TX00863,19120.77,INSUFFICIENT_FUNDS,46,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00864,7493.65,LIMIT_EXCEEDED,24,LOW,limit_exceeded,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00865,23729.9,BANK_TIMEOUT,44,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23729.9,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,729.90.",1.0
TX00866,78758.74,CARD_EXPIRED,65,HIGH,expired_card,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00867,7592.12,INSUFFICIENT_FUNDS,30,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00868,9014.09,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,9014.09,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,014.09.",2.0
TX00869,22886.03,CARD_EXPIRED,34,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,22886.03,1,"Action 'create_payment_link' executed successfully. Recovered INR 22,886.03.",2.0
TX00870,17635.9,BANK_TIMEOUT,16,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17635.9,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,635.90.",1.0
TX00871,8312.55,CUSTOMER_DECLINED,20,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,8312.55,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 8,312.55.",1.0
TX00872,5707.47,LIMIT_EXCEEDED,33,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,5707.47,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 5,707.47.",1.0
TX00873,3958.4,INSUFFICIENT_FUNDS,27,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,3958.4,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 3,958.40.",1.0
TX00874,22290.99,CARD_EXPIRED,33,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,22290.99,1,"Action 'create_payment_link' executed successfully. Recovered INR 22,290.99.",2.0
TX00875,9022.34,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,9022.34,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,022.34.",2.0
TX00876,17406.8,CARD_EXPIRED,30,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00877,8399.07,CARD_EXPIRED,37,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00878,8220.35,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,8220.35,1,"Action 'create_payment_link' executed successfully. Recovered INR 8,220.35.",2.0
TX00879,16089.56,BANK_TIMEOUT,15,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16089.56,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,089.56.",1.0
TX00880,15163.02,TEMPORARY_BANK_ERROR,29,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00881,895.07,INSUFFICIENT_FUNDS,26,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,895.07,1,Action 'create_payment_link' executed successfully. Recovered INR 895.07.,2.0
TX00882,10602.91,TEMPORARY_BANK_ERROR,36,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00883,4789.86,TEMPORARY_BANK_ERROR,33,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00884,16594.38,INSUFFICIENT_FUNDS,45,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00885,3033.01,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,3033.01,1,"Action 'schedule_retry' executed successfully. Recovered INR 3,033.01.",1.0
TX00886,2932.73,INSUFFICIENT_FUNDS,12,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,2932.73,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 2,932.73.",1.0
TX00887,19455.88,TEMPORARY_BANK_ERROR,17,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,19455.88,1,"Action 'schedule_retry' executed successfully. Recovered INR 19,455.88.",1.0
TX00888,20518.2,CARD_EXPIRED,32,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,20518.2,1,"Action 'create_payment_link' executed successfully. Recovered INR 20,518.20.",2.0
TX00889,21962.41,TEMPORARY_BANK_ERROR,28,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00890,26443.57,CARD_EXPIRED,36,MEDIUM,expired_card,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00891,24725.03,INSUFFICIENT_FUNDS,25,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,24725.03,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,725.03.",2.0
